,type,date,time,duration,distance,origin,destination,total_earning,base_fare,customer_fare,paid_to_driver,paid_to_uber,datetime,duration_dt,distance_km,origin_lat_lng,destination_lat_lng,fee,earning_pct,earning_base_fare_pct,traffic_benchmark,ted,bfd,cfd,pud,tei,bfi,cfi,pui,tedi,bfdi,cfdi,pudi
42,UberX,2023-11-08,21:32:00,8 min 59 sec,2.97 km,"Rua Galofre, Vila Mariana - São Paulo - SP, 04116-240, BR","R. Gandavo, Vila Clementino - São Paulo - SP, 04023-001, BR",8.55,8.55,13.95,8.55,5.4,2023-11-08 21:32:00,0 days 00:08:59,2.97,"[-23.591022, -46.6227073]","[-23.5918199, -46.643377]",38.70967741935484,61.290322580645174,61.290322580645174,3.024691358024691,0.9517625231910948,0.9517625231910948,1.5528756957328387,0.601113172541744,2.878787878787879,2.878787878787879,4.696969696969696,1.8181818181818181,0.32045876201720364,0.32045876201720364,0.5228537696070163,0.2023950075898128
43,UberX,2023-11-08,20:32:00,29 min 12 sec,8.78 km,"Avenida Nove de Julho, São Paulo - São Paulo - SP, 01407-200, BR","Rua Lomas Valentinas, Saúde - São Paulo - SP, 08373-660, BR",29.05,29.01,35.01,29.05,5.96,2023-11-08 20:32:00,0 days 00:29:12,8.78,"[-23.5737537, -46.6669426]","[-23.6152012, -46.6286735]",17.02370751213939,82.97629248786062,82.86203941730935,3.325740318906606,0.9948630136986302,0.9934931506849316,1.198972602739726,0.20410958904109588,3.3086560364464694,3.304100227790433,3.9874715261959,0.6788154897494306,0.11331013823446814,0.11315411739008333,0.13655724404780478,0.023247105813336662
44,UberX,2023-11-08,20:22:00,13 min 44 sec,3.58 km,"Rua Peixoto Gomide, Bela Vista - Sao Paulo - SP, 01409-000, BR","R. Dr. Renato Paes de Barros, Itaim Bibi - São Paulo - SP, 04530-000, BR",11.97,11.95,19.94,11.97,7.97,2023-11-08 20:22:00,0 days 00:13:44,3.58,"[-23.5603437, -46.6565379]","[-23.5817257, -46.6743459]",39.969909729187556,60.030090270812444,59.9297893681043,3.8361266294227185,0.8716019417475729,0.8701456310679612,1.4519417475728158,0.5803398058252427,3.3435754189944134,3.3379888268156424,5.5698324022346375,2.2262569832402233,0.2434642295384282,0.24305743884579922,0.40557032055106584,0.16210609101263765
45,UberX,2023-11-08,17:51:00,5 min 41 sec,2.00 km,"Avenida Guido Caloi, Jardim São Luis - São Paulo - SP, 05802-140, BR","R. Amador Bueno, Santo Amaro - São Paulo - SP, 04752-005, BR",10.53,8.77,11.91,10.53,0.03,2023-11-08 17:51:00,0 days 00:05:41,2.0,"[-23.6561163, -46.7243757]","[-23.6527622, -46.7124]",0.2518891687657431,88.41309823677581,73.63560033585223,2.841666666666667,1.8527859237536655,1.5431085043988269,2.095601173020528,0.005278592375366569,5.265,4.385,5.955,0.015,0.9263929618768327,0.7715542521994134,1.047800586510264,0.0026392961876832845
46,UberX,2023-11-08,16:26:00,9 min 10 sec,3.20 km,"Al. Dos Anapurus, Moema - São Paulo - SP, 04087-000, BR","Aeroporto Deputado Freitas Nobre (CGH), Vila Congonhas - São Paulo - SP, 04626-911, BR",10.17,10.17,16.95,10.17,6.78,2023-11-08 16:26:00,0 days 00:09:10,3.2,"[-23.6087281, -46.659448]","[-23.6256024, -46.6584716]",40.0,60.0,60.0,2.864583333333333,1.1094545454545455,1.1094545454545455,1.8490909090909091,0.7396363636363638,3.1781249999999996,3.1781249999999996,5.296874999999999,2.11875,0.3467045454545455,0.3467045454545455,0.5778409090909091,0.23113636363636367
47,UberX,2023-11-08,15:12:00,6 min 19 sec,2.41 km,"R. Dr. Almeida Lima, Mooca - São Paulo - SP, 03164-000, BR","Rua João Antônio de Oliveira, Móoca - São Paulo - SP, 03111-010, BR",8.98,7.23,14.96,8.98,5.98,2023-11-08 15:12:00,0 days 00:06:19,2.41,"[-23.549905, -46.6114395]","[-23.555396, -46.6061175]",39.97326203208556,60.026737967914436,48.32887700534759,2.6210235131396953,1.4216358839050134,1.1445910290237469,2.3683377308707128,0.9467018469656993,3.7261410788381744,3.0,6.20746887966805,2.4813278008298756,0.5898904082593416,0.47493403693931396,0.9827127513986359,0.39282234313929426
48,UberX,2023-11-08,14:10:00,4 min 15 sec,0.98 km,"R. Conselheiro Moreira de Barros, Santana - São Paulo - SP, 02430-001, BR","Av. Doutor Francisco Ranieri, L Paulista - São Paulo - SP, 02435-061, BR",6.11,6.11,8.93,6.11,2.82,2023-11-08 14:10:00,0 days 00:04:15,0.98,"[-23.4837911, -46.6438538]","[-23.4784601, -46.6443078]",31.57894736842105,68.42105263157895,68.42105263157895,4.336734693877551,1.4376470588235295,1.4376470588235295,2.101176470588235,0.6635294117647058,6.234693877551021,6.234693877551021,9.112244897959183,2.877551020408163,1.4669867947178872,1.4669867947178872,2.1440576230492194,0.6770708283313325
49,UberX,2023-11-08,14:00:00,6 min 20 sec,1.80 km,"Avenida do Guacá, Mandaqui - São Paulo - SP, 02435-001, BR","Rua Campo Comprido, Mandaqui - São Paulo - SP, 02469-120, BR",8.1,6.85,11.91,8.1,3.81,2023-11-08 14:00:00,0 days 00:06:20,1.8,"[-23.4791625, -46.6378577]","[-23.4860677, -46.6476472]",31.98992443324937,68.01007556675063,57.51469353484466,3.518518518518518,1.2789473684210526,1.081578947368421,1.8805263157894738,0.6015789473684211,4.5,3.8055555555555554,6.616666666666666,2.1166666666666667,0.7105263157894737,0.6008771929824561,1.0447368421052632,0.33421052631578946
50,UberX,2023-11-08,08:33:00,26 min 34 sec,6.47 km,"Rua Vinte e Cinco de Janeiro, Bom Retiro - São Paulo - SP, 01103-000, BR","R. José Bernardo Pinto, Vila Guilherme - São Paulo - SP, 02055-000, BR",20.94,16.19,34.9,20.94,13.96,2023-11-08 08:33:00,0 days 00:26:34,6.47,"[-23.5354799, -46.6310363]","[-23.5135381, -46.6094327]",40.0,60.00000000000001,46.38968481375359,4.1061308603812465,0.7882057716436638,0.6094102885821833,1.3136762860727729,0.5254705144291092,3.236476043276662,2.502318392581144,5.394126738794436,2.1576506955177748,0.12182469422622316,0.09419015279477332,0.20304115704370526,0.08121646281748211
51,UberX,2023-11-08,07:29:00,1 hr 5 min,15.86 km,"Avenida Doutor Salomão Vasconcelos, Cangaiba - São Paulo - SP, 03721-020, BR","Rua Florêncio de Abreu, Sé - São Paulo - SP, 01030-001, BR",40.06,38.81,42.88,40.06,-5.13,2023-11-08 07:29:00,0 days 01:05:00,15.86,"[-23.504126, -46.524001]","[-23.539276, -46.6329022]",-11.963619402985074,93.42350746268656,90.50839552238806,4.0983606557377055,0.6163076923076923,0.5970769230769231,0.6596923076923077,-0.07892307692307692,2.525851197982346,2.44703656998739,2.7036569987389663,-0.3234552332912989,0.0388592491997284,0.037646716461344466,0.04159472305752256,-0.004976234358327675
52,UberX,2023-11-08,06:59:00,29 min 29 sec,17.18 km,"Rua Heliodora, Santana - São Paulo - SP, 02022-050, BR","Rua Crisóstomo Álvares, Cangaiba - São Paulo - SP, 03721-060, BR",29.99,29.99,49.98,29.99,19.99,2023-11-08 06:59:00,0 days 00:29:29,17.18,"[-23.5043707, -46.6403183]","[-23.5031081, -46.5240711]",39.99599839935974,60.00400160064026,60.00400160064026,1.7161428017074118,1.0171848501978518,1.0171848501978518,1.6951950254381005,0.6780101752402486,1.7456344586728754,1.7456344586728754,2.9091967403958088,1.1635622817229336,0.05920750001151641,0.05920750001151641,0.09867258588114672,0.03946508586963031
53,UberX,2023-11-07,13:53:00,5 min 56 sec,1.01 km,"Rua Cayowaá, Perdizes - São Paulo - SP, 05018-000, BR","Rua Vanderlei, Perdizes - São Paulo - SP, 05011-001, BR",6.1,6.1,9.98,6.1,3.88,2023-11-07 13:53:00,0 days 00:05:56,1.01,"[-23.5319481, -46.6789665]","[-23.5398291, -46.675426]",38.877755511022045,61.12224448897795,61.12224448897795,5.874587458745875,1.0280898876404494,1.0280898876404494,1.6820224719101124,0.6539325842696628,6.03960396039604,6.03960396039604,9.881188118811881,3.8415841584158414,1.017910779842029,1.017910779842029,1.6653687840694182,0.647458004227389
54,UberX,2023-11-07,13:21:00,25 min 19 sec,8.05 km,"Avenida Lasar Segall, São Paulo - São Paulo - SP, 02543-010, BR","R. Xerentes, Pompéia - São Paulo - SP, 05008-020, BR",21.89,21.89,27.95,21.89,6.06,2023-11-07 13:21:00,0 days 00:25:19,8.05,"[-23.4831939, -46.6583161]","[-23.5319131, -46.6807015]",21.681574239713775,78.31842576028623,78.31842576028623,3.144927536231884,0.8646477946017117,0.8646477946017117,1.1040157998683344,0.23936800526662277,2.719254658385093,2.719254658385093,3.4720496894409933,0.7527950310559005,0.10740966392567847,0.10740966392567847,0.13714481985942042,0.029735155933741958
56,UberX,2023-11-07,12:44:00,9 min 56 sec,1.93 km,"Rua Professor Custódio de Faria, Mandaqui - São Paulo - SP, 02422-250, BR","R. Conselheiro Moreira de Barros, Santana - São Paulo - SP, 02430-001, BR",10.03,8.28,12.94,10.03,2.91,2023-11-07 12:44:00,0 days 00:09:56,1.93,"[-23.4718613, -46.6380456]","[-23.4837911, -46.6438538]",22.488408037094285,77.51159196290571,63.98763523956723,5.146804835924007,1.009731543624161,0.8335570469798657,1.3026845637583893,0.2929530201342282,5.196891191709844,4.290155440414508,6.704663212435233,1.5077720207253886,0.5231769656083736,0.43189484299474906,0.6749660952116007,0.15178912960322705
57,UberX,2023-11-06,21:37:00,11 min 9 sec,2.59 km,"Rua Álvaro de Carvalho, República - São Paulo - SP, 01050-070, BR","Alameda Jaú, Jardim Paulista - São Paulo - SP, 01420-000, BR",8.95,8.95,14.91,8.95,5.96,2023-11-06 21:37:00,0 days 00:11:09,2.59,"[-23.5491833, -46.6425156]","[-23.5662546, -46.6546785]",39.97317236753856,60.02682763246143,60.02682763246143,4.3050193050193055,0.8026905829596411,0.8026905829596411,1.337219730941704,0.5345291479820627,3.4555984555984556,3.4555984555984556,5.756756756756757,2.3011583011583014,0.3099191439998615,0.3099191439998615,0.5163010544176464,0.20638191041778486
58,UberX,2023-11-06,20:41:00,11 min 0 sec,3.76 km,"Rua Monte Alegre, Barra Funda - São Paulo - SP, 05014-000, BR","Rua Cônego Vicente Miguel Marino, Santa Cecília - São Paulo - SP, 01135-020, BR",11.99,11.99,19.99,11.99,8.0,2023-11-06 20:41:00,0 days 00:11:00,3.76,"[-23.5350472, -46.6681064]","[-23.5268093, -46.6512346]",40.020010005002504,59.97998999499751,59.97998999499751,2.925531914893617,1.09,1.09,1.8172727272727272,0.7272727272727273,3.188829787234043,3.188829787234043,5.316489361702128,2.127659574468085,0.2898936170212766,0.2898936170212766,0.4833172147001934,0.19342359767891684
59,Comfort,2023-11-20,00:42:00,14 min 23 sec,5.42 km,"Rua Padre Agostinho Mendicute, Perdizes - São Paulo - SP, 01257-090, BR","Rua Ferreira de Araújo, Pinheiros - São Paulo - SP, 05428-002, BR",17.99,17.99,29.99,17.99,12.0,2023-11-20 00:42:00,0 days 00:14:23,5.42,"[-23.5444941, -46.6899327]","[-23.5643348, -46.6980706]",40.01333777925976,59.98666222074025,59.98666222074025,2.653751537515375,1.2507531865585166,1.2507531865585166,2.08505214368482,0.8342989571263036,3.3191881918819184,3.3191881918819184,5.533210332103321,2.2140221402214024,0.23076627058275215,0.23076627058275215,0.384695967469524,0.15392969688677188
60,Comfort,2023-11-20,00:24:00,14 min 49 sec,7.83 km,"Rua Leopoldo Couto Magalhães Júnior, Itaim Bibi - São Paulo - SP, 04542-010, BR","Rua Senador César Lacerda Vergueiro, Pinheiros - São Paulo - SP, 05435-060, BR",23.86,18.36,36.93,23.86,13.07,2023-11-20 00:24:00,0 days 00:14:49,7.83,"[-23.587079, -46.6762699]","[-23.5474866, -46.6925736]",35.39128080151638,64.60871919848363,49.71567831031681,1.8922945934440187,1.6103487064116986,1.2391451068616424,2.492463442069741,0.8821147356580428,3.0472541507024267,2.3448275862068964,4.716475095785441,1.669220945083014,0.20566394717901643,0.15825608005895814,0.31832227868068214,0.11265833150166575
61,Comfort,2023-11-20,00:04:00,17 min 52 sec,10.61 km,"R. Vitorino Carmilo, Santa Cecília - São Paulo - SP, 01153-000, BR","Rua Oscar Pereira da Silva, Itaim Bibi - Sao Paulo - SP, 04534-020, BR",23.96,23.96,39.93,23.96,15.97,2023-11-20 00:04:00,0 days 00:17:52,10.61,"[-23.5322733, -46.6518577]","[-23.5830425, -46.6713587]",39.99499123466066,60.005008765339355,60.005008765339355,1.6839459629280553,1.341044776119403,1.341044776119403,2.2348880597014924,0.8938432835820895,2.2582469368520264,2.2582469368520264,3.7634307257304433,1.5051837888784168,0.12639441810738952,0.12639441810738952,0.21063977942521134,0.08424536131782183
62,Comfort,2023-11-19,23:47:00,13 min 20 sec,6.58 km,"Avenida Santos Dumont, Santana - São Paulo - SP, 01101-080, BR","Rua Dona Veridiana, Santa Cecília - São Paulo - SP, 01238-010, BR",20.34,20.34,33.9,23.34,10.17,2023-11-19 23:47:00,0 days 00:13:20,6.58,"[-23.5223257, -46.6304447]","[-23.5406431, -46.6505888]",30.0,68.84955752212389,60.0,2.026342451874367,1.7505,1.5254999999999999,2.5425,0.7627499999999999,3.547112462006079,3.0911854103343464,5.151975683890577,1.5455927051671732,0.2660334346504559,0.231838905775076,0.3863981762917933,0.115919452887538
63,UberX,2023-11-19,23:06:00,17 min 57 sec,11.91 km,"Avenida República do Líbano, Moema - São Paulo - SP, 04501-002, BR","Av. Cruzeiro do Sul, Canindé - São Paulo - SP, 02030-000, BR",22.19,22.19,36.98,22.19,14.79,2023-11-19 23:06:00,0 days 00:17:57,11.91,"[-23.5968648, -46.6627831]","[-23.5098856, -46.6250721]",39.99459167117361,60.005408328826405,60.005408328826405,1.5071368597816959,1.2362116991643455,1.2362116991643455,2.0601671309192198,0.8239554317548746,1.8631402183039463,1.8631402183039463,3.1049538203190594,1.2418136020151134,0.10379611244033128,0.10379611244033128,0.17297792870858272,0.06918181626825144
65,UberX,2023-11-19,22:52:00,4 min 31 sec,2.20 km,"Rua Tangará, Vila Mariana - São Paulo - SP, 04019-030, BR","Indianópolis - São Paulo - SP, 04029-200, BR",7.18,7.18,11.96,7.18,4.78,2023-11-19 22:52:00,0 days 00:04:31,2.2,"[-23.5897705, -46.646951]","[-23.6077587, -46.6658567]",39.96655518394649,60.0334448160535,60.0334448160535,2.0530303030303028,1.5896678966789668,1.5896678966789668,2.647970479704797,1.0583025830258304,3.2636363636363632,3.2636363636363632,5.4363636363636365,2.172727272727273,0.7225763166722575,0.7225763166722575,1.2036229453203622,0.48104662864810466
66,UberX,2023-11-19,22:36:00,12 min 6 sec,5.13 km,"Rua das Uvaias, Saúde - São Paulo - SP, 04055-110, BR","Av. Conselheiro Rodrigues Alves, Vila Mariana - São Paulo - SP, 04014-012, BR",12.36,12.36,19.92,12.36,7.56,2023-11-19 22:36:00,0 days 00:12:06,5.13,"[-23.6204323, -46.6407148]","[-23.5854979, -46.6461854]",37.951807228915655,62.04819277108433,62.04819277108433,2.358674463937622,1.0214876033057851,1.0214876033057851,1.6462809917355374,0.6247933884297521,2.409356725146199,2.409356725146199,3.883040935672515,1.4736842105263157,0.1991203905079503,0.1991203905079503,0.3209124740225219,0.12179208351457155
67,UberX,2023-11-19,22:05:00,7 min 22 sec,3.17 km,"Rua Professor Roberto Mange, Cursino - São Paulo - SP, 04153-040, BR","R. Oriçanga, Mirandópolis - São Paulo - SP, 04052-030, BR",12.06,9.06,14.92,12.06,2.86,2023-11-19 22:05:00,0 days 00:07:22,3.17,"[-23.6268596, -46.6271981]","[-23.6091562, -46.6381856]",19.168900804289542,80.83109919571045,60.72386058981234,2.3238696109358568,1.6371040723981902,1.2298642533936652,2.025339366515837,0.38823529411764707,3.8044164037854893,2.8580441640378553,4.7066246056782335,0.9022082018927444,0.5164366158984828,0.3879697960232383,0.6389083175128825,0.12247170161439971
68,UberX,2023-11-19,21:41:00,6 min 31 sec,1.50 km,"Rua Jean Ingres, Cursino - São Paulo - SP, 04163-220, BR","Av. Padre Arlindo Vieira, Vila das Merces - São Paulo - SP, 04166-001, BR",6.59,6.59,10.99,6.59,4.4,2023-11-19 21:41:00,0 days 00:06:31,1.5,"[-23.6298082, -46.6106407]","[-23.6355884, -46.6063135]",40.03639672429482,59.96360327570518,59.96360327570518,4.344444444444444,1.0112531969309462,1.0112531969309462,1.6864450127877237,0.6751918158567776,4.3933333333333335,4.3933333333333335,7.326666666666667,2.9333333333333336,0.6741687979539641,0.6741687979539641,1.1242966751918158,0.4501278772378517
69,UberX,2023-11-19,21:17:00,25 min 12 sec,16.58 km,"Avenida Rebouças, Pinheiros - Sao Paulo - SP, 05401-450, BR","Avenida Padre Arlindo Vieira, Sacomã - Sao Paulo - SP, 04297-000, BR",29.07,29.07,34.98,29.07,5.91,2023-11-19 21:17:00,0 days 00:25:12,16.58,"[-23.5645767, -46.678679]","[-23.6269108, -46.6013831]",16.89536878216124,83.10463121783877,83.10463121783877,1.5199034981905912,1.1535714285714287,1.1535714285714287,1.388095238095238,0.23452380952380952,1.753317249698432,1.753317249698432,2.109770808202654,0.356453558504222,0.06957608133723937,0.06957608133723937,0.08372106381756564,0.01414498248032627
70,UberX,2023-11-19,19:01:00,30 min 0 sec,19.77 km,"Rua Jurubatuba, Centro - São Bernardo do Campo - SP, 09725-220, BR","Rua da Independência, Cambuci - São Paulo - SP, 01524-001, BR",31.04,31.04,34.97,31.04,3.93,2023-11-19 19:01:00,0 days 00:30:00,19.77,"[-23.704933, -46.5531648]","[-23.5670648, -46.6160446]",11.23820417500715,88.76179582499284,88.76179582499284,1.5174506828528074,1.0346666666666666,1.0346666666666666,1.1656666666666666,0.131,1.5700556398583712,1.5700556398583712,1.768841679312089,0.19878603945371776,0.05233518799527904,0.05233518799527904,0.05896138931040296,0.006626201315123925
71,Comfort,2023-11-19,13:34:00,10 min 49 sec,4.04 km,"Rua Nebraska, Itaim Bibi - São Paulo - SP, 04560-010, BR","Aeroporto Deputado Freitas Nobre (CGH), Vila Congonhas - São Paulo - SP, 04626-911, BR",13.5,13.5,22.5,13.5,9.0,2023-11-19 13:34:00,0 days 00:10:49,4.04,"[-23.6121, -46.6793569]","[-23.6256024, -46.6584716]",40.0,60.0,60.0,2.677392739273927,1.2480739599383668,1.2480739599383668,2.0801232665639446,0.8320493066255779,3.3415841584158414,3.3415841584158414,5.569306930693069,2.227722772277228,0.3089291980045462,0.3089291980045462,0.5148819966742437,0.20595279866969746
72,Comfort,2023-11-19,12:43:00,26 min 15 sec,11.16 km,"Alameda Ribeiro da Silva, Santa Cecília - São Paulo - SP, 01217-011, BR","Rua Clodomiro Amazonas, Itaim Bibi - São Paulo - SP, 04537-002, BR",32.44,30.94,49.78,32.44,17.34,2023-11-19 12:43:00,0 days 00:26:15,11.16,"[-23.5302123, -46.6457616]","[-23.5934376, -46.6772343]",34.83326637203697,65.16673362796304,62.153475291281644,2.3521505376344085,1.2358095238095237,1.1786666666666668,1.8963809523809525,0.6605714285714286,2.9068100358422937,2.772401433691756,4.460573476702509,1.553763440860215,0.11073562041303976,0.10561529271206692,0.16992660863628606,0.05919098822324629
73,Comfort,2023-11-19,01:59:00,7 min 28 sec,3.18 km,"R. Conselheiro Moreira de Barros, Santa Teresinha - São Paulo - SP, 02430-000, BR","Rua George Oetterer, Santana - Sao Paulo - SP, 02301-070, BR",15.29,13.02,22.96,15.29,7.67,2023-11-19 01:59:00,0 days 00:07:28,3.18,"[-23.4883377, -46.637947]","[-23.4914192, -46.6149301]",33.40592334494774,66.59407665505226,56.70731707317073,2.348008385744235,2.047767857142857,1.74375,3.075,1.027232142857143,4.8081761006289305,4.094339622641509,7.220125786163522,2.411949685534591,0.6439521563342316,0.5483490566037735,0.9669811320754716,0.32302897574123984
74,UberX,2023-11-19,01:36:00,8 min 11 sec,4.22 km,"Rua Maria Amália Lopes Azevedo, Tremembé - São Paulo - SP, 02350-014, BR","Rua Albertina V da Silva Gordo, Mandaqui - São Paulo - SP, 02410, BR",16.0,13.5,17.59,16.0,-1.1,2023-11-19 01:36:00,0 days 00:08:11,4.22,"[-23.4564712, -46.5939624]","[-23.475604, -46.6236056]",-6.25355315520182,90.96077316657191,76.74815235929505,1.939178515007899,1.955193482688391,1.64969450101833,2.1494908350305497,-0.13441955193482688,3.7914691943127963,3.199052132701422,4.168246445497631,-0.26066350710900477,0.46331599115838645,0.3909228675398886,0.5093580177797511,-0.03185297439213907
75,UberX,2023-11-19,00:23:00,5 min 50 sec,2.00 km,"Rua Quintiliano de Mesquita, Casa Verde - São Paulo - SP, 02540-040, BR","Rua Doutor Ignacio Proenca de Gouveia, Casa Verde - São Paulo - SP, 02534-010, BR",11.98,7.48,19.97,11.98,7.99,2023-11-19 00:23:00,0 days 00:05:50,2.0,"[-23.4881158, -46.6572797]","[-23.4964625, -46.6531601]",40.0100150225338,59.98998497746621,37.456184276414625,2.9166666666666665,2.053714285714286,1.2822857142857145,3.4234285714285715,1.3697142857142859,5.99,3.74,9.985,3.995,1.026857142857143,0.6411428571428572,1.7117142857142857,0.6848571428571429
76,UberX,2023-11-19,00:00:00,26 min 45 sec,12.87 km,"Rua Coronel Oscar Porto, Vila Mariana - São Paulo - SP, 04004-000, BR","Rua Antônio Francisco da Costa, Casa Verde - São Paulo - SP, 02537-050, BR",35.08,35.08,39.97,35.08,4.89,2023-11-19 00:00:00,0 days 00:26:45,12.87,"[-23.576731, -46.6454138]","[-23.4909555, -46.6507615]",12.234175631723792,87.7658243682762,87.7658243682762,2.0784770784770785,1.3114018691588785,1.3114018691588785,1.4942056074766354,0.182803738317757,2.7257187257187256,2.7257187257187256,3.105672105672106,0.37995337995337997,0.101896027129672,0.101896027129672,0.11609989180082639,0.01420386467115439
77,Comfort,2023-11-18,23:40:00,15 min 28 sec,6.10 km,"Rua Casa do Ator, Itaim Bibi - São Paulo - SP, 04546-002, BR","Al. Santos, Paraíso - São Paulo - SP, 01418-000, BR",30.51,18.26,33.76,30.51,3.25,2023-11-18 23:40:00,0 days 00:15:28,6.1,"[-23.5984506, -46.6798464]","[-23.5695339, -46.6487562]",9.626777251184834,90.37322274881518,54.08767772511849,2.5355191256830603,1.9726293103448276,1.180603448275862,2.182758620689655,0.2101293103448276,5.001639344262296,2.99344262295082,5.534426229508196,0.5327868852459017,0.3233818541548898,0.19354154889768233,0.3578292820802713,0.03444742792538157
79,Comfort,2023-11-18,23:16:00,15 min 7 sec,5.11 km,"Av. Brigadeiro Faria Lima, Pinheiros - São Paulo - SP, 05426-200, BR","Rua Gomes de Carvalho, Itaim Bibi - Sao Paulo - SP, 04547-004, BR",28.52,17.02,35.7,28.52,7.18,2023-11-18 23:16:00,0 days 00:15:07,5.11,"[-23.5623231, -46.6946366]","[-23.59765, -46.6839184]",20.11204481792717,79.88795518207283,47.6750700280112,2.9582517938682322,1.8866593164277838,1.125909592061742,2.3616317530319737,0.4749724366041896,5.581213307240704,3.3307240704500978,6.986301369863014,1.405088062622309,0.3692092595749088,0.2203345581334133,0.4621588557792512,0.09294959620434239
