,type,date,time,duration,distance,origin,destination,total_earning,base_fare,customer_fare,paid_to_driver,paid_to_uber,datetime,duration_dt,distance_km,origin_lat_lng,destination_lat_lng
530,Comfort,2023-12-21,17:37:00,10 min 6 sec,2.86 km,"Rua Capote Valente, Jardim Paulista - Sao Paulo - SP, 05409-001, BR","Rua Mariana Correa, Pinheiros - Sao Paulo - SP, 01444-000, BR",13.37,13.37,22.81,-21.37,2.44,2023-12-21 17:37:00,0 days 00:10:06,2.86,"[-23.55746, -46.675568]","[-23.5722794, -46.6850984]"
531,Comfort,2023-12-21,17:12:00,19 min 53 sec,5.68 km,"Av. Ordem e Progresso, Várzea da Barra Funda - São Paulo - SP, 01141-030, BR","Rua Artur de Azevedo, Jardim Paulista - São Paulo - SP, 01423, BR",24.68,22.93,41.13,-24.68,16.45,2023-12-21 17:12:00,0 days 00:19:53,5.68,"[-23.5174319, -46.6671875]","[-23.5629074, -46.6822114]"
532,Comfort,2023-12-21,16:45:00,14 min 46 sec,2.97 km,"Rua Trajano, Lapa - São Paulo - SP, 05050-110, BR","Av. Marquês de São Vicente, Parque Industrial Tomas Edson - São Paulo - SP, 01139-003, BR",13.76,12.51,16.47,-13.76,2.71,2023-12-21 16:45:00,0 days 00:14:46,2.97,"[-23.5216688, -46.7017118]","[-23.5192573, -46.6753414]"
533,Comfort,2023-12-21,16:22:00,14 min 22 sec,2.40 km,"Rua Palestra Itália, Sao Paulo - Sao Paulo - SP, 05005-030, BR","Rua Faustolo, Lapa - Sao Paulo - SP, 05041-001, BR",14.8,13.55,23.1,-14.8,8.3,2023-12-21 16:22:00,0 days 00:14:22,2.4,"[-23.5280566, -46.6801009]","[-23.5238169, -46.7001725]"
534,Comfort,2023-12-21,15:59:00,20 min 37 sec,4.17 km,"R. Cristiano Viana, Cerqueira César - São Paulo - SP, 05411-001, BR","R. Palestra Itália, Perdizes - São Paulo - SP, 05005-030, BR",20.81,18.56,28.27,-25.81,0.41,2023-12-21 15:59:00,0 days 00:20:37,4.17,"[-23.556334, -46.6792121]","[-23.5293525, -46.6779759]"
535,Comfort,2023-12-21,15:24:00,21 min 56 sec,5.57 km,"Avenida Pedroso de Morais, Alto de Pinheiros - Sao Paulo - SP, 05419-001, BR","R. Caraíbas, Vila Pompeia - São Paulo - SP, 05020-000, BR",20.91,19.41,32.65,-23.91,11.74,2023-12-21 15:24:00,0 days 00:21:56,5.57,"[-23.5581322, -46.6996767]","[-23.5337906, -46.6834075]"
536,Comfort,2023-12-21,15:15:00,0 sec,---,"Rua Desembargador Ferreira França, Alto de Pinheiros - São Paulo - SP, 05446-050, BR","Rua Desembargador Ferreira França, Alto de Pinheiros - São Paulo - SP, 05446-050, BR",4.64,4.64,6.3,-4.64,1.66,2023-12-21 15:15:00,0 days 00:00:00,0.0,"[-23.5537933, -46.7019476]","[-23.5537933, -46.7019476]"
537,Comfort,2023-12-21,14:16:00,31 min 9 sec,8.35 km,"Av. Ipiranga, República - São Paulo - SP, 01046-927, BR","Rua dos Tamanás, Pinheiros - São Paulo - SP, 05444-010, BR",27.33,25.08,41.91,-27.33,14.58,2023-12-21 14:16:00,0 days 00:31:09,8.35,"[-23.5452824, -46.6437584]","[-23.5587313, -46.695269]"
538,Comfort,2023-12-21,13:50:00,20 min 5 sec,5.63 km,"Rua Atílio Piffer, Casa Verde - São Paulo - SP, 02516-000, BR","Rua da Consolação, República - São Paulo - SP, 01302-902, BR",22.03,20.78,34.89,-22.03,12.86,2023-12-21 13:50:00,0 days 00:20:05,5.63,"[-23.5110093, -46.6601096]","[-23.5477558, -46.643923]"
539,UberX,2023-12-21,13:32:00,20 min 19 sec,5.34 km,"Rua Doutor Zuquim, Santana - São Paulo - SP, 02035-020, BR","Avenida Casa Verde, Casa Verde - São Paulo - SP, 02520-200, BR",14.99,13.74,24.99,-14.99,10.0,2023-12-21 13:32:00,0 days 00:20:19,5.34,"[-23.5013938, -46.6223623]","[-23.5008575, -46.6499962]"
540,UberX,2023-12-21,10:44:00,0 sec,---,"Av. Tiradentes, Luz - São Paulo - SP, 01101-010, BR","Av. Tiradentes, Luz - São Paulo - SP, 01101-010, BR",4.22,4.22,5.25,-4.22,1.03,2023-12-21 10:44:00,0 days 00:00:00,0.0,"[-23.5290926, -46.631703]","[-23.5290926, -46.631703]"
541,UberX,2023-12-21,08:10:00,14 min 59 sec,6.77 km,"Rua Doutor Nicolau de Sousa Queirós, Vila Mariana - São Paulo - SP, 04105-000, BR","Alameda dos Jurupis, Moema - São Paulo - SP, 04088-004, BR",16.16,16.16,24.91,-16.16,8.75,2023-12-21 08:10:00,0 days 00:14:59,6.77,"[-23.577885, -46.6400124]","[-23.609266, -46.6644693]"
542,Comfort,2023-12-21,07:25:00,34 min 49 sec,12.41 km,"Avenida Imirim, Santana - São Paulo - SP, 02465-100, BR","R. Vergueiro, Vila Mariana - São Paulo - SP, 04101-100, BR",40.33,38.58,56.84,-40.33,16.51,2023-12-21 07:25:00,0 days 00:34:49,12.41,"[-23.494575, -46.6456939]","[-23.579064, -46.64008459999999]"
543,UberX,2023-12-20,23:03:00,12 min 28 sec,6.75 km,"Rua Doze de Setembro, Vila Guilherme - São Paulo - SP, 02052-000, BR","R. Dr. Gabriel Covelli, Parque Peruche - São Paulo - SP, 02533-000, BR",21.78,17.03,36.3,-21.78,12.7,2023-12-20 23:03:00,0 days 00:12:28,6.75,"[-23.5167997, -46.6098642]","[-23.4977096, -46.6544688]"
544,UberX,2023-12-20,22:53:00,0 sec,---,"Rua Coronel Quartim, Tatuapé - São Paulo - SP, 03077-050, BR","Rua Coronel Quartim, Tatuapé - São Paulo - SP, 03077-050, BR",4.22,4.22,5.25,-4.22,1.03,2023-12-20 22:53:00,0 days 00:00:00,0.0,"[-23.5335794, -46.5807391]","[-23.5335794, -46.5807391]"
545,UberX,2023-12-20,22:50:00,4 min 49 sec,1.31 km,"R. Tuiutí, Tatuapé - São Paulo - SP, 03081-012, BR","Avenida Celso Garcia, Tatuapé - São Paulo - SP, 03063-000, BR",15.6,6.1,19.99,-15.6,4.39,2023-12-20 22:50:00,0 days 00:04:49,1.31,"[-23.5364603, -46.5754659]","[-23.5342579, -46.5678372]"
546,Comfort,2023-12-20,22:22:00,19 min 1 sec,6.63 km,"Rua Madre de Deus, Mooca - São Paulo - SP, 03119-001, BR","Rua Tuiuti, Tatuapé - São Paulo - SP, 03081-000, BR",22.9,19.9,33.46,-22.9,10.56,2023-12-20 22:22:00,0 days 00:19:01,6.63,"[-23.5664744, -46.5905169]","[-23.5323821, -46.5756516]"
547,UberX,2023-12-20,21:56:00,23 min 28 sec,8.91 km,"Avenida Higienópolis, Consolação - São Paulo - SP, 01238-001, BR","Rua Marquês de Valença, Móoca - São Paulo - SP, 03182-040, BR",21.41,21.41,32.94,-21.41,11.53,2023-12-20 21:56:00,0 days 00:23:28,8.91,"[-23.5442075, -46.6552308]","[-23.5587398, -46.5921648]"
548,UberX,2023-12-20,21:38:00,7 min 18 sec,3.45 km,"Rua Doutor César, Santana - São Paulo - SP, 02013-000, BR","Rua Paulina Vergueiro Rudge, Casa Verde - São Paulo - SP, 02516-060, BR",9.01,9.01,14.98,-9.01,5.97,2023-12-20 21:38:00,0 days 00:07:18,3.45,"[-23.5027899, -46.6316676]","[-23.5069371, -46.6561217]"
549,UberX,2023-12-20,21:16:00,9 min 30 sec,3.79 km,"R. Deputado Salvador Julianelli, Barra Funda - São Paulo - SP, 01156-080, BR","R. Marambaia, Casa Verde - São Paulo - SP, 02513-000, BR",11.96,11.96,19.94,-11.96,7.98,2023-12-20 21:16:00,0 days 00:09:30,3.79,"[-23.5282166, -46.66755]","[-23.5112422, -46.6534998]"
550,UberX,2023-12-20,21:00:00,12 min 19 sec,3.20 km,"Rua Aureliano Coutinho, Consolação - São Paulo - SP, 01224-020, BR","Rua Professor Wilfrides Alves de Lima, Barra Funda - São Paulo - SP, 01156-110, BR",12.13,12.13,19.92,-12.13,7.79,2023-12-20 21:00:00,0 days 00:12:19,3.2,"[-23.5417038, -46.6531811]","[-23.5271737, -46.6667321]"
551,Comfort,2023-12-20,19:18:00,31 min 48 sec,10.94 km,"Av. Chedid Jafet, Vila Olímpia - São Paulo - SP, 04551-065, BR","Rua Paraguaçu, Perdizes - Sao Paulo - SP, 05006-011, BR",36.57,32.82,44.9,-41.57,-2.48,2023-12-20 19:18:00,0 days 00:31:48,10.94,"[-23.5916743, -46.6889744]","[-23.534778, -46.6659493]"
552,Comfort,2023-12-20,19:13:00,11 min 57 sec,2.22 km,"Rua André Fernandes, Itaim Bibi - São Paulo - SP, 04536-020, BR","Av. Pres. Juscelino Kubitschek, Vila Olímpia - São Paulo - SP, 04543-011, BR",14.05,12.47,25.51,-19.05,6.46,2023-12-20 19:13:00,0 days 00:11:57,2.22,"[-23.5815755, -46.6816244]","[-23.589988, -46.6797924]"
553,Comfort,2023-12-20,18:43:00,21 min 23 sec,3.70 km,"Avenida Rouxinol, Moema - São Paulo - SP, 04516-000, BR","R. Jerônimo da Veiga, Itaim Bibi - São Paulo - SP, 04536-000, BR",14.96,14.61,25.3,-21.96,3.34,2023-12-20 18:43:00,0 days 00:21:23,3.7,"[-23.6027271, -46.6712817]","[-23.5813074, -46.6806316]"
554,Comfort,2023-12-20,18:20:00,11 min 42 sec,2.50 km,"Avenida Jandira, Moema - São Paulo - SP, 04080-000, BR","R. Álvaro Luís Roberto de Assumpção, Brooklin - São Paulo - SP, 04618-020, BR",11.82,11.82,20.93,-18.82,1.46,2023-12-20 18:20:00,0 days 00:11:42,2.5,"[-23.6063691, -46.6632572]","[-23.6178977, -46.6788314]"
555,UberX,2023-12-20,17:54:00,14 min 29 sec,5.29 km,"Rua General Pantaleão Teles, Campo Belo - Sao Paulo - SP, 04355-040, BR","Av. Ibirapuera, Indianópolis - São Paulo - SP, 04029-200, BR",26.96,23.71,44.94,-26.96,17.98,2023-12-20 17:54:00,0 days 00:14:29,5.29,"[-23.632546, -46.657575]","[-23.6072752, -46.6657745]"
556,UberX,2023-12-20,17:36:00,18 min 28 sec,6.26 km,"Avenida Moema, Moema - São Paulo - SP, 04077-020, BR","Avenida Doutor Lino de Moraes Leme, Campo Belo - São Paulo - SP, 04360-000, BR",16.27,15.02,24.99,-22.27,2.72,2023-12-20 17:36:00,0 days 00:18:28,6.26,"[-23.6036475, -46.6597292]","[-23.6378799, -46.6623594]"
557,Comfort,2023-12-20,16:54:00,26 min 22 sec,8.15 km,"Rua Padre João Manuel, Jardim Paulista - São Paulo - SP, 01411-000, BR","Av. Jurema, Moema - São Paulo - SP, 04079-000, BR",31.05,29.55,49.2,-31.05,18.15,2023-12-20 16:54:00,0 days 00:26:22,8.15,"[-23.5631342, -46.6635465]","[-23.6069646, -46.6608203]"
558,UberX,2023-12-20,16:41:00,7 min 26 sec,1.87 km,"R. Estados Unidos, Jardim América - São Paulo - SP, 01427-002, BR","Avenida Paulista, Jardim Paulista - São Paulo - SP, 01311-300, BR",8.55,7.05,13.98,-8.55,5.43,2023-12-20 16:41:00,0 days 00:07:26,1.87,"[-23.5642801, -46.6720174]","[-23.5573402, -46.6612825]"
559,Comfort,2023-12-20,16:18:00,6 min 47 sec,1.42 km,"Rua Batatais, Jardim Paulista - São Paulo - SP, 01423-010, BR","Rua Padre João Manuel, Jardim Paulista - São Paulo - SP, 01411-000, BR",10.52,10.52,17.53,-10.52,7.01,2023-12-20 16:18:00,0 days 00:06:47,1.42,"[-23.5709347, -46.6566769]","[-23.5631342, -46.6635465]"
560,Comfort,2023-12-20,08:46:00,1 hr 1 min,30.49 km,"Lg. Da Concórdia, Brás - São Paulo - SP, 03012-010, BR","Alameda Surubiju, Vila Industrial - Barueri - SP, 06455-040, BR",73.49,70.99,100.58,-78.49,22.09,2023-12-20 08:46:00,0 days 01:01:00,30.49,"[-23.5422941, -46.616611]","[-23.497874, -46.8631848]"
561,Comfort,2023-12-20,08:34:00,13 min 40 sec,1.58 km,"Rua José Monteiro, Belém - São Paulo - SP, 03052-010, BR","Rua Barão de Ladário, Brás - São Paulo - SP, 03010-000, BR",11.09,11.09,19.08,-16.09,2.99,2023-12-20 08:34:00,0 days 00:13:40,1.58,"[-23.5403946, -46.6064197]","[-23.5372335, -46.6190239]"
562,UberX,2023-12-20,07:26:00,47 min 14 sec,22.34 km,"Rua Agop Guzelian, Presidente Altino - Osasco - SP, 06213-130, BR","Rua Major Otaviano, Belém - São Paulo - SP, 03054-050, BR",57.91,57.91,62.0,-57.91,2.03,2023-12-20 07:26:00,0 days 00:47:14,22.34,"[-23.5262462, -46.7679973]","[-23.5435294, -46.605036]"
563,Comfort,2023-12-20,06:44:00,37 min 56 sec,21.34 km,"Rua Alfredo Pujol, Santana - São Paulo - SP, 02017-011, BR","R. Venceslau Brás, Cidade de Deus - Osasco - SP, 06029-900, BR",55.57,55.57,91.65,-55.57,36.08,2023-12-20 06:44:00,0 days 00:37:56,21.34,"[-23.5002554, -46.6350569]","[-23.550179, -46.771733]"
564,UberX,2023-12-19,15:02:00,34 min 4 sec,9.83 km,"Rua Cunha, Vila Mariana - São Paulo - SP, 04037-030, BR","Rua Santa Ifigênia, República - São Paulo - SP, 01207-001, BR",27.5,27.5,34.91,-27.5,7.41,2023-12-19 15:02:00,0 days 00:34:04,9.83,"[-23.5949969, -46.6366958]","[-23.5373989, -46.6399431]"
565,UberX,2023-12-19,14:36:00,25 min 18 sec,8.25 km,"R. Tapes, Jardim Aeroporto - São Paulo - SP, 04631-010, BR","R. Domingos de Morais, Vila Mariana - São Paulo - SP, 04010-100, BR",19.18,19.18,31.97,-19.18,12.79,2023-12-19 14:36:00,0 days 00:25:18,8.25,"[-23.630369, -46.6674064]","[-23.5850623, -46.6369816]"
566,Comfort,2023-12-19,14:15:00,8 min 18 sec,3.38 km,"Rua Otávio Tarquínio de Sousa, Campo Belo - São Paulo - SP, 04613-001, BR","Rua Carlos Pinto Alves, Campo Belo - São Paulo - SP, 04630-032, BR",12.52,12.52,20.87,-12.52,8.35,2023-12-19 14:15:00,0 days 00:08:18,3.38,"[-23.6197561, -46.6660949]","[-23.6338566, -46.6626553]"
567,UberX,2023-12-19,13:26:00,27 min 40 sec,12.50 km,"Rua Eugênio de Medeiros, Pinheiros - São Paulo - SP, 05425-000, BR","Main Terminal, Aeroporto Deputado Freitas Nobre (CGH), Vila Congonhas - São Paulo - SP, 04626-911, BR",26.94,26.94,44.9,-26.94,17.96,2023-12-19 13:26:00,0 days 00:27:40,12.5,"[-23.5689283, -46.7003259]","[-23.6259644, -46.6598596]"
568,UberX,2023-12-19,13:18:00,6 min 19 sec,2.96 km,"Av. Valdemar Ferreira, Butantã - São Paulo - SP, 05501-000, BR","R. Eugênio de Medeiros, Pinheiros - São Paulo - SP, 05425-000, BR",6.54,6.54,10.9,-6.54,4.36,2023-12-19 13:18:00,0 days 00:06:19,2.96,"[-23.5701878, -46.7059494]","[-23.5689283, -46.7003259]"
569,Comfort,2023-12-18,23:07:00,4 min 0 sec,1.59 km,"Rua Amancio De Carvalho 303, Vila Mariana - São Paulo - SP, 04012-090, BR","Rua Sena Madureira, Vila Mariana - São Paulo - SP, 04021-001, BR",10.58,8.83,16.83,-10.58,6.25,2023-12-18 23:07:00,0 days 00:04:00,1.59,"[-23.5837925, -46.6481234]","[-23.5932162, -46.6467698]"
570,Comfort,2023-12-18,22:49:00,10 min 46 sec,3.05 km,"Alameda Santos, Jardim Paulista - São Paulo - SP, 01419-001, BR","Avenida Conselheiro Rodrigues Alves, Vila Mariana - São Paulo - SP, 04014-010, BR",16.14,11.89,22.34,-16.14,6.2,2023-12-18 22:49:00,0 days 00:10:46,3.05,"[-23.5657092, -46.6533896]","[-23.582659, -46.640456]"
571,Comfort,2023-12-18,22:24:00,18 min 3 sec,4.33 km,"R. dos Pinheiros, 209, Pinheiros - São Paulo -, 05422-010, BR","Rua Doutor Seng, Bela Vista - Sao Paulo - SP, 01331-020, BR",18.37,15.87,29.47,-18.37,11.1,2023-12-18 22:24:00,0 days 00:18:03,4.33,"[-23.5646741, -46.68019109999999]","[-23.5623332, -46.6504969]"
572,Comfort,2023-12-18,22:00:00,15 min 17 sec,5.98 km,"Rua Tagipuru, Barra Funda - São Paulo - SP, 01156-010, BR","Rua Fradique Coutinho, Pinheiros - São Paulo - SP, 05416-000, BR",36.17,31.17,60.29,-36.17,24.12,2023-12-18 22:00:00,0 days 00:15:17,5.98,"[-23.5287756, -46.6655496]","[-23.5645961, -46.6854736]"
573,Comfort,2023-12-18,21:25:00,8 min 30 sec,2.05 km,"Avenida Higienópolis, Consolação - São Paulo - SP, 01238-000, BR","Alameda Barão de Limeira, Santa Cecília - São Paulo - SP, 01202-002, BR",9.64,9.64,16.07,-9.64,6.43,2023-12-18 21:25:00,0 days 00:08:30,2.05,"[-23.5422421, -46.6589656]","[-23.531899, -46.6496888]"
574,Comfort,2023-12-18,21:00:00,23 min 12 sec,7.13 km,"R. Pero Leao, Pinheiros - São Paulo - SP, 05423-060, BR","Av. Higienópolis, Higienópolis - São Paulo - SP, 01238-001, BR",21.97,21.97,36.62,-21.97,14.65,2023-12-18 21:00:00,0 days 00:23:12,7.13,"[-23.573319, -46.7019649]","[-23.5442075, -46.6552308]"
575,UberX,2023-12-18,20:29:00,16 min 19 sec,7.70 km,"Avenida Leão Machado, Jaguaré - São Paulo - SP, 05328-020, BR","Av. Vital Brasil, Butantã - São Paulo - SP, 05503-001, BR",16.76,15.76,27.94,-16.76,11.18,2023-12-18 20:29:00,0 days 00:16:19,7.7,"[-23.548194, -46.7567548]","[-23.5707057, -46.7100986]"
576,Comfort,2023-12-18,20:03:00,22 min 16 sec,7.97 km,"Rua Caramboleira, Cidade das Flores - Osasco - SP, 06184-250, BR","Av. Dr. Martin Luther King, Colina São Francisco - Osasco - SP, 05352-020, BR",22.79,22.79,37.99,-22.79,15.2,2023-12-18 20:03:00,0 days 00:22:16,7.97,"[-23.5421984, -46.8085035]","[-23.5562821, -46.7620715]"
577,UberX,2023-12-18,19:50:00,7 min 38 sec,2.52 km,"Av. Dos Autonomistas, Km 18 - Osasco - SP, 06194-050, BR","Rua Rio d'Ouro, Pestana - Osasco - SP, 06122-130, BR",7.08,5.83,11.41,-7.08,3.76,2023-12-18 19:50:00,0 days 00:07:38,2.52,"[-23.526613, -46.7932779]","[-23.5415004, -46.7994289]"
578,Comfort,2023-12-18,18:50:00,52 min 33 sec,23.56 km,"Alameda Barão de Limeira, Santa Cecília - São Paulo - SP, 01202-003, BR","R. Guilherme de Jesus, Km 18 - Osasco - SP, 06192-040, BR",51.12,51.12,62.61,-58.12,3.85,2023-12-18 18:50:00,0 days 00:52:33,23.56,"[-23.5326243, -46.6491067]","[-23.5266347, -46.8023947]"
579,UberX,2023-12-18,18:39:00,8 min 21 sec,2.62 km,"Rua Rego Freitas, República - São Paulo - SP, 01220-010, BR","Rua Capistrano de Abreu, Santa Cecília - São Paulo - SP, 01153-040, BR",8.95,8.95,17.56,-15.95,-1.03,2023-12-18 18:39:00,0 days 00:08:21,2.62,"[-23.5447316, -46.6466079]","[-23.5283889, -46.6527971]"
580,UberX,2023-12-18,18:22:00,12 min 15 sec,3.83 km,"R. Norma Pieruccini Giannotti, Barra Funda - São Paulo - SP, 01137-010, BR","Rua Santa Isabel, República - São Paulo - SP, 02362-115, BR",14.5,11.5,23.51,-21.5,1.41,2023-12-18 18:22:00,0 days 00:12:15,3.83,"[-23.5230773, -46.655099]","[-23.5427962, -46.6467862]"
581,Comfort,2023-12-18,17:21:00,18 min 7 sec,2.57 km,"R. Conselheiro Brotero, Barra Funda - São Paulo - SP, 01154-000, BR","R. Tagipuru, Barra Funda - São Paulo - SP, 01156-000, BR",16.75,12.25,24.02,-21.75,1.24,2023-12-18 17:21:00,0 days 00:18:07,2.57,"[-23.5303623, -46.657455]","[-23.5280427, -46.6664526]"
582,Comfort,2023-12-18,17:02:00,9 min 7 sec,2.22 km,"R. Do Bosque, Barra Funda - São Paulo - SP, 01136-001, BR","Rua João de Barros, Santa Cecília - São Paulo - SP, 01151-030, BR",11.62,8.87,18.55,-16.62,0.3,2023-12-18 17:02:00,0 days 00:09:07,2.22,"[-23.5227794, -46.6645563]","[-23.530236, -46.6585016]"
583,UberX,2023-12-18,16:22:00,30 min 1 sec,17.51 km,"Rua Londrina, Itapegica - Guarulhos - SP, 07041-260, BR","Av. Auro Soares de Moura Andrade, Barra Funda - São Paulo - SP, 01156-001, BR",26.42,26.42,39.99,-26.42,13.57,2023-12-18 16:22:00,0 days 00:30:01,17.51,"[-23.4852859, -46.5476318]","[-23.5266705, -46.6671876]"
584,UberX,2023-12-18,16:06:00,10 min 6 sec,5.01 km,"Av. Papa Pio XII, Macedo - Guarulhos - SP, 07113-000, BR","R. Primeiro de Maio, Vila Antonieta - Guarulhos - SP, 07041-220, BR",14.98,13.98,24.96,-14.98,9.98,2023-12-18 16:06:00,0 days 00:10:06,5.01,"[-23.4639347, -46.5193083]","[-23.4854449, -46.5443952]"
585,UberX,2023-12-18,15:16:00,11 min 37 sec,3.63 km,"R. Barao de Maua, Centro - Guarulhos - SP, 07012-040, BR","Rua Manoel de Souza, Macedo - Guarulhos - SP, 07197-250, BR",14.99,11.74,24.98,-14.99,9.99,2023-12-18 15:16:00,0 days 00:11:37,3.63,"[-23.4729778, -46.5305213]","[-23.4602572, -46.5173743]"
586,Prioridade,2023-12-18,14:56:00,17 min 42 sec,12.29 km,"Rua José Martinho de Moura Baptista, Penha - São Paulo - SP, 03633-100, BR","R. Barao de Maua, Centro - Guarulhos - SP, 07012-040, BR",23.02,18.65,31.17,-23.02,6.59,2023-12-18 14:56:00,0 days 00:17:42,12.29,"[-23.5312401, -46.5441131]","[-23.4729778, -46.5305213]"
587,Prioridade,2023-12-18,14:38:00,13 min 44 sec,6.69 km,"Rua Marcos Arruda, Belém - São Paulo - SP, 03020-000, BR","R. Dr. João Ribeiro, Penha de França - São Paulo - SP, 03634-000, BR",23.35,18.48,37.3,-23.35,13.95,2023-12-18 14:38:00,0 days 00:13:44,6.69,"[-23.5328579, -46.6027252]","[-23.5241293, -46.547334]"
588,UberX,2023-12-18,14:00:00,10 min 19 sec,3.92 km,"Rua Gabriel Covelli, Casa Verde - Sao Paulo - SP, 02533-000, BR","R. Cônego Vicente Miguel Marino, Barra Funda - São Paulo - SP, 01135-020, BR",11.38,9.88,17.92,-11.38,6.54,2023-12-18 14:00:00,0 days 00:10:19,3.92,"[-23.4977096, -46.6544688]","[-23.5268093, -46.6512346]"
589,UberX,2023-12-18,13:56:00,2 min 19 sec,0.81 km,"Avenida Casa Verde, Casa Verde - São Paulo - SP, 02519-000, BR","Rua Valdemar Martins, Casa Verde - São Paulo - SP, 02535-001, BR",8.35,6.1,10.98,-8.35,2.63,2023-12-18 13:56:00,0 days 00:02:19,0.81,"[-23.5045089, -46.6622812]","[-23.4954528, -46.65296]"
590,Comfort,2023-12-18,13:47:00,17 min 51 sec,7.11 km,"Alameda Cleveland, Santa Cecília - São Paulo - SP, 01218-000, BR","R. Jequitinhonha, Bairro Catumbi - São Paulo - SP, 03021-040, BR",25.46,22.96,35.02,-25.46,9.56,2023-12-18 13:47:00,0 days 00:17:51,7.11,"[-23.5312839, -46.6424802]","[-23.5306299, -46.6007559]"
591,Comfort,2023-12-18,13:22:00,14 min 16 sec,3.47 km,"Avenida Professora Ida Kolb, Casa Verde - São Paulo - SP, 02518-000, BR","Rua Mário La Torre, Santana - São Paulo - SP, 02451-070, BR",14.35,12.85,21.96,-14.35,7.61,2023-12-18 13:22:00,0 days 00:14:16,3.47,"[-23.5100807, -46.6630211]","[-23.5020952, -46.6418964]"
592,Comfort,2023-12-31,19:18:00,24 min 35 sec,14.94 km,"Rua Gama Cerqueira, Cambuci - São Paulo - SP, 01539-010, BR","Rua Apiacás, Perdizes - São Paulo - SP, 05017-020, BR",33.45,31.81,55.71,-33.45,22.26,2023-12-31 19:18:00,0 days 00:24:35,14.94,"[-23.5707213, -46.6197707]","[-23.536289, -46.6779886]"
593,Comfort,2023-12-31,18:54:00,19 min 48 sec,9.88 km,"R. Dr. Melo Alves, Cerqueira César - São Paulo - SP, 01417-010, BR","Rua Coronel Diogo, Ipiranga - São Paulo - SP, 01545-001, BR",25.62,25.62,42.79,-30.62,12.17,2023-12-31 18:54:00,0 days 00:19:48,9.88,"[-23.561085, -46.670554]","[-23.5793039, -46.6178119]"
594,UberX,2023-12-31,18:30:00,2 min 43 sec,1.06 km,"Av. Prof. Francisco Morato, Vila Sônia - São Paulo - SP, 05520-300, BR","Rua Manuel Jacinto, Vila Sônia - São Paulo - SP, 05051-020, BR",6.54,6.54,10.9,-6.54,4.36,2023-12-31 18:30:00,0 days 00:02:43,1.06,"[-23.6053036, -46.7463984]","[-23.5944826, -46.7278095]"
595,UberX,2023-12-31,18:08:00,12 min 43 sec,5.34 km,"R. Frederico Guarinon, Jardim Ampliacao - São Paulo - SP, 05713-460, BR","Avenida Professor Francisco Morato, Vila Sônia - São Paulo - SP, 05520-100, BR",13.94,12.94,20.85,-18.94,1.02,2023-12-31 18:08:00,0 days 00:12:43,5.34,"[-23.6248981, -46.7312237]","[-23.5936942, -46.7357638]"
596,UberX,2023-12-31,17:58:00,6 min 50 sec,3.89 km,"Av. Maj. Sylvio De Magalhaes Padilha, Várzea de Baixo - São Paulo - SP, 05693-000, BR","Rua Itajara, Vila Andrade - São Paulo - SP, 05716-160, BR",11.96,10.96,19.93,-11.96,7.97,2023-12-31 17:58:00,0 days 00:06:50,3.89,"[-23.6317197, -46.7183638]","[-23.6315938, -46.7318446]"
597,UberX,2023-12-31,17:50:00,7 min 28 sec,3.63 km,"Rua Danaides, Campo Grande - São Paulo - SP, 04673-180, BR","Avenida Padre José Maria, Santo Amaro - São Paulo - SP, 04753-060, BR",8.94,8.94,14.9,-8.94,5.96,2023-12-31 17:50:00,0 days 00:07:28,3.63,"[-23.6630138, -46.6929805]","[-23.654693, -46.7129406]"
598,UberX,2023-12-31,17:23:00,24 min 9 sec,13.49 km,"Rua Guarará, Jardim Paulista - Sao Paulo - SP, 01425-000, BR","R. Duque Costa, Vila Sofia - São Paulo - SP, 04671-160, BR",23.96,23.96,39.94,-23.96,15.98,2023-12-31 17:23:00,0 days 00:24:09,13.49,"[-23.5725949, -46.6585203]","[-23.6574064, -46.6906478]"
599,UberX,2023-12-31,17:06:00,8 min 34 sec,3.58 km,"Rua Basílio da Cunha, Cambuci - São Paulo - SP, 01544-001, BR","Rua Carlos Steinen, Vila Mariana - São Paulo - SP, 04006-052, BR",10.16,10.16,16.93,-10.16,6.77,2023-12-31 17:06:00,0 days 00:08:34,3.58,"[-23.5769213, -46.6215548]","[-23.5774566, -46.6473928]"
