,type,date,time,duration,distance,origin,destination,total_earning,base_fare,customer_fare,paid_to_driver,paid_to_uber,datetime,duration_dt,distance_km,origin_lat_lng,destination_lat_lng,fee,earning_pct,earning_base_fare_pct,traffic_benchmark,ted,bfd,cfd,pud,tei,bfi,cfi,pui,tedi,bfdi,cfdi,pudi,duration_min_float,origin_lat,origin_lng,cluster
252,Comfort,2023-12-02,18:20:00,9 min 4 sec,2.69 km,"Alameda Eduardo Prado, Santa Cecília - São Paulo - SP, 01218-012, BR","R. Prates, Bom Retiro - São Paulo - SP, 01121-000, BR",12.23,12.23,20.39,12.23,8.16,2023-12-02 18:20:00,0 days 00:09:04,2.69,"[-23.5310986, -46.650042]","[-23.5291146, -46.6357968]",40.01961745953899,59.98038254046101,59.98038254046101,3.3705080545229245,0.935969387755102,0.935969387755102,1.5604591836734694,0.6244897959183674,4.546468401486989,4.546468401486989,7.579925650557621,3.033457249070632,0.5014487207522415,0.5014487207522415,0.8360212114585611,0.3345724907063197,9.066666666666666,-23.531099,-46.650042,25
253,Comfort,2023-12-02,02:20:00,17 min 29 sec,12.70 km,"Rua da Meação, Água Rasa - São Paulo - SP, 03335-045, BR","Avenida Antenor Navarro, Vila Medeiros - São Paulo - SP, 02224-000, BR",31.07,29.07,44.74,31.07,13.67,2023-12-02 02:20:00,0 days 00:17:29,12.7,"[-23.5554349, -46.5694201]","[-23.4850372, -46.5752258]",30.554313813142603,69.44568618685739,64.97541350022351,1.3766404199475066,1.4462373933281614,1.353141970519783,2.082544608223429,0.6363072148952676,2.446456692913386,2.288976377952756,3.522834645669292,1.0763779527559056,0.1399307927309848,0.1309233390630747,0.2014967385511511,0.0615659458201661,17.483333333333334,-23.555435,-46.56942,-1
254,UberX,2023-12-02,00:54:00,35 min 24 sec,21.22 km,"Av. Miruna, Moema - São Paulo - SP, 04084-001, BR","Rua Júlio Colaço, Vila Matilde - São Paulo - SP, 03503-030, BR",59.58,56.33,69.9,59.58,10.32,2023-12-02 00:54:00,0 days 00:35:24,21.22,"[-23.6130821, -46.6635524]","[-23.5365771, -46.543189]",14.763948497854075,85.23605150214591,80.5865522174535,1.6682375117813384,1.5121827411167512,1.4296954314720811,1.7741116751269037,0.2619289340101523,2.8077285579641846,2.6545711592836945,3.2940622054665414,0.4863336475023563,0.079314366044186,0.0749878858554716,0.0930526046741961,0.01373823863001,35.4,-23.613082,-46.663552,66
255,Comfort,2023-12-02,00:26:00,21 min 27 sec,9.66 km,"Rua Maria Figueiredo, Vila Mariana - São Paulo - SP, 04002-004, BR","Avenida Leonardo da Vinci, Jabaquara - São Paulo - SP, 04313-002, BR",31.37,26.18,48.24,31.37,16.87,2023-12-02 00:26:00,0 days 00:21:27,9.66,"[-23.5712086, -46.64943]","[-23.6397938, -46.6350276]",34.9709784411277,65.0290215588723,54.270315091210605,2.220496894409938,1.232612966601179,1.0286836935166994,1.8954813359528488,0.66286836935167,3.2474120082815734,2.710144927536232,4.9937888198757765,1.7463768115942029,0.1513944992205861,0.126347082868822,0.2328106675932763,0.0814161683726901,21.45,-23.571209,-46.64943,8
256,Comfort,2023-12-01,23:34:00,5 min 29 sec,1.53 km,"Alameda Joaquim Eugênio de Lima, Jardim Paulista - Sao Paulo - SP, 01403-000, BR","Rua Alcino Braga, Vila Mariana - Sao Paulo - SP, 04004-020, BR",11.81,8.31,14.56,11.81,2.75,2023-12-01 23:34:00,0 days 00:05:29,1.53,"[-23.5667304, -46.6514238]","[-23.5752203, -46.6498478]",18.887362637362635,81.11263736263736,57.07417582417583,3.5838779956427014,1.245342706502636,0.8762741652021089,1.5353251318101933,0.2899824253075571,7.718954248366013,5.431372549019608,9.516339869281046,1.7973856209150327,1.4077120209786045,0.990523869122117,1.735502711722987,0.3277906907443829,5.483333333333333,-23.56673,-46.651424,8
257,Comfort,2023-12-01,23:04:00,20 min 8 sec,6.55 km,"Rua Barra Funda, 637, Barra Funda - São Paulo - SP, 01152-000, BR","Al. Joaquim Eugênio de Lima, Jardim Paulista - São Paulo - SP, 01403-001, BR",22.1,22.1,36.84,22.1,14.74,2023-12-01 23:04:00,0 days 00:20:08,6.55,"[-23.5292799, -46.6569935]","[-23.5667304, -46.6514238]",40.01085776330076,59.98914223669923,59.98914223669923,3.073791348600509,0.9157458563535912,0.9157458563535912,1.5265193370165748,0.6107734806629834,3.374045801526718,3.374045801526718,5.624427480916031,2.250381679389313,0.167585056367221,0.167585056367221,0.2793589808402002,0.1117739244729791,20.133333333333333,-23.52928,-46.656994,43
258,Comfort,2023-12-01,22:48:00,17 min 35 sec,5.01 km,"Rua Melo Alves, Jardim Paulista - São Paulo - SP, 01417-010, BR","Rua Vitorino Carmilo, Santa Cecília - São Paulo - SP, 01153-000, BR",17.5,17.5,29.17,17.5,11.67,2023-12-01 22:48:00,0 days 00:17:35,5.01,"[-23.561085, -46.670554]","[-23.5322733, -46.6518577]",40.00685635927322,59.99314364072678,59.99314364072678,3.5096473719228207,0.8108108108108109,0.8108108108108109,1.3515057915057918,0.5406949806949807,3.4930139720558886,3.4930139720558886,5.822355289421158,2.329341317365269,0.1986548230553112,0.1986548230553112,0.3311292107727673,0.1324743877174561,17.583333333333332,-23.561085,-46.670554,8
259,Comfort,2023-12-01,22:30:00,9 min 24 sec,3.41 km,"Rua Maestro Elias Lobo, Jardim Paulista - São Paulo - SP, 01433-000, BR","R. Dr. Melo Alves, Cerqueira César - São Paulo - SP, 01417-010, BR",12.47,12.47,20.79,12.47,8.32,2023-12-01 22:30:00,0 days 00:09:24,3.41,"[-23.5749241, -46.666869]","[-23.561085, -46.670554]",40.01924001924002,59.98075998075999,59.98075998075999,2.756598240469208,0.9305970149253732,0.9305970149253732,1.5514925373134327,0.6208955223880597,3.656891495601173,3.656891495601173,6.096774193548387,2.439882697947214,0.3890310101703375,0.3890310101703375,0.6485929993136581,0.2595619891433206,9.4,-23.574924,-46.666869,19
260,Comfort,2023-12-01,22:09:00,16 min 4 sec,4.50 km,"Av. Paulista, Bela Vista - São Paulo - SP, 01310-100, BR","Rua Pedroso Alvarenga, Itaim Bibi - São Paulo - SP, 05509-000, BR",21.14,17.39,35.23,21.14,14.09,2023-12-01 22:09:00,0 days 00:16:04,4.5,"[-23.5631043, -46.6543825]","[-23.5817588, -46.6782307]",39.99432302015328,60.00567697984673,49.36133976724384,3.5703703703703704,1.0534883720930233,0.8666112956810632,1.7556478405315614,0.7021594684385382,4.697777777777778,3.864444444444445,7.828888888888888,3.131111111111111,0.2923928077455048,0.2405255878284924,0.4872752420470262,0.1948824343015214,16.066666666666666,-23.563104,-46.654382,8
261,Comfort,2023-12-01,21:52:00,14 min 52 sec,4.31 km,"Travessa Luiz Puglisi, Vila Mariana - São Paulo - SP, 04113-050, BR","Rua dos Ingleses, Bela Vista - São Paulo - SP, 01329-000, BR",19.07,16.32,27.61,19.07,8.54,2023-12-01 21:52:00,0 days 00:14:52,4.31,"[-23.583959, -46.6268108]","[-23.5608234, -46.6469219]",30.930822165881928,69.06917783411808,59.10901847156828,3.449342614075793,1.0107773851590105,0.8650176678445229,1.4634275618374557,0.4526501766784451,4.424593967517402,3.786542923433875,6.406032482598608,1.9814385150812064,0.2976184283083454,0.2547001966435341,0.4308990459147045,0.1332806176063591,14.866666666666667,-23.583959,-46.626811,-1
262,UberX,2023-12-01,21:07:00,40 min 5 sec,18.06 km,"Rua Amador Bueno, Santo Amaro - São Paulo - SP, 04752-005, BR","Rua Batista Caetano, Liberdade - São Paulo - SP, 04108-130, BR",42.03,32.03,59.92,42.03,17.89,2023-12-01 21:07:00,0 days 00:40:05,18.06,"[-23.6527622, -46.7124]","[-23.5790534, -46.6281438]",29.856475300400536,70.14352469959947,53.45460614152204,2.2194536729420453,0.953421550094518,0.726578449905482,1.3592438563327032,0.4058223062381852,2.327242524916944,1.7735326688815063,3.317829457364341,0.9905869324473976,0.0580601045717324,0.044246137269393,0.0827732920756176,0.0247131875038851,40.083333333333336,-23.652762,-46.7124,-1
264,Comfort,2023-12-01,19:00:00,17 min 31 sec,5.08 km,"Rua Arminda Fernandes de Almeida, Vila Mariana - São Paulo - SP, 04117-170, BR","R. Domingos de Morais, Vila Mariana - São Paulo - SP, 04036-100, BR",27.6,16.6,30.61,27.6,3.01,2023-12-01 19:00:00,0 days 00:17:31,5.08,"[-23.5875948, -46.6265198]","[-23.6015197, -46.6366472]",9.833387781770664,90.16661221822936,54.23064358052925,3.4481627296587924,1.2827265685515106,0.7714949651432998,1.4226181254841208,0.1398915569326103,5.433070866141732,3.2677165354330717,6.025590551181102,0.59251968503937,0.3101657963544281,0.1865489934595473,0.3439918487829363,0.0338260524285082,17.516666666666666,-23.587595,-46.62652,67
266,Comfort,2023-12-01,18:14:00,23 min 47 sec,6.41 km,"Rua Almirante Lobo, Ipiranga - São Paulo - SP, 04212-000, BR","Rua Bartolomeu de Gusmão, Vila Mariana - São Paulo - SP, 04111-020, BR",26.18,22.93,43.64,26.18,17.46,2023-12-01 18:14:00,0 days 00:23:47,6.41,"[-23.5906325, -46.60591]","[-23.5852864, -46.63269]",40.00916590284143,59.990834097158576,52.5435380384968,3.7103484139365577,0.9422915416916616,0.8253149370125974,1.5707258548290342,0.6284343131373725,4.084243369734789,3.577223088923557,6.80811232449298,2.7238689547581902,0.1717271213623597,0.1504088194361691,0.2862555987873712,0.1145284774250114,23.783333333333335,-23.590632,-46.60591,-1
267,Comfort,2023-12-01,18:05:00,6 min 44 sec,1.55 km,"R. Dr. Gentil de Moura Esquina com R. Visconde de Pirajá, Vila Dom Pedro I - São Paulo - SP, 04278-080, BR","Rua Cipriano Barata, Ipiranga - São Paulo - SP, 04205-002, BR",9.01,9.01,15.01,9.01,6.0,2023-12-01 18:05:00,0 days 00:06:44,1.55,"[-23.602143, -46.6127774]","[-23.5948178, -46.6045992]",39.97335109926716,60.02664890073285,60.02664890073285,4.344086021505376,0.8394409937888198,0.8394409937888198,1.398447204968944,0.5590062111801242,5.812903225806451,5.812903225806451,9.683870967741935,3.870967741935484,0.8633024592781858,0.8633024592781858,1.4381986585755349,0.574896199297349,6.733333333333333,-23.602143,-46.612777,68
268,Comfort,2023-12-01,17:18:00,16 min 58 sec,5.05 km,"Rua Joaquim Távora, Vila Mariana - São Paulo - SP, 04015-002, BR","Rua Dona Leopoldina, Ipiranga - São Paulo - SP, 04278-040, BR",25.22,20.97,42.03,25.22,2.1,2023-12-01 17:18:00,0 days 00:16:58,5.05,"[-23.587441, -46.6447336]","[-23.6011683, -46.6094517]",4.996431120628123,60.00475850582917,49.89293361884368,3.3597359735973598,1.2028616852146263,1.0001589825119237,2.0046104928457877,0.1001589825119237,4.994059405940594,4.152475247524753,8.322772277227724,0.4158415841584159,0.2943453480908012,0.2447431383609873,0.4905366764574297,0.0245093271606139,16.966666666666665,-23.587441,-46.644734,69
269,Comfort,2023-12-01,16:34:00,33 min 14 sec,5.19 km,"Rua Haddock Lobo, Jardim Paulista - São Paulo - SP, 01414-000, BR","Rua Doutor Neto de Araújo, Vila Mariana - São Paulo - SP, 04111-000, BR",25.53,23.53,39.38,25.53,13.85,2023-12-01 16:34:00,0 days 00:33:14,5.19,"[-23.5579545, -46.6617369]","[-23.5870416, -46.633258]",35.170137125444384,64.82986287455562,59.75114271203657,6.403339755940912,0.6856759176365265,0.6319606087735005,1.0576544315129812,0.3719785138764547,4.91907514450867,4.533718689788054,7.5876685934489405,2.6685934489402694,0.1480163032449951,0.136420823163131,0.2283150028119039,0.0802986995669088,33.233333333333334,-23.557954,-46.661737,8
270,Comfort,2023-12-01,15:57:00,38 min 49 sec,12.00 km,"Avenida Luís Dumont Villares, Tucuruvi - São Paulo - SP, 02239-000, BR","Rua Haddock Lobo, Jardim Paulista - São Paulo - SP, 01414-904, BR",37.92,36.17,48.39,37.92,10.47,2023-12-01 15:57:00,0 days 00:38:49,12.0,"[-23.486804, -46.608572]","[-23.5598016, -46.6636746]",21.63670179789213,78.36329820210788,74.746848522422,3.2347222222222225,0.8856364344102764,0.8447644998053717,1.13016738030362,0.2445309458933437,3.16,3.0141666666666667,4.0325,0.8725,0.0814083297552597,0.0776513525118076,0.103885787891799,0.0224774581365392,38.81666666666667,-23.486804,-46.608572,-1
271,Comfort,2023-12-01,15:04:00,45 min 45 sec,11.84 km,"Rua Haddock Lobo, Jardim Paulista - São Paulo - SP, 01414-904, BR","Avenida Luís Dumont Villares, Tucuruvi - São Paulo - SP, 02239-000, BR",40.1,39.1,50.91,40.1,10.81,2023-12-01 15:04:00,0 days 00:45:45,11.84,"[-23.5598016, -46.6636746]","[-23.486804, -46.608572]",21.23354940090356,78.76645059909644,76.80219996071499,3.86402027027027,0.8060301507537688,0.785929648241206,1.0233165829145727,0.217286432160804,3.386824324324325,3.302364864864865,4.299831081081081,0.9130067567567568,0.0740289469797666,0.0721828385762812,0.0939853788214443,0.0199564318416777,45.75,-23.559802,-46.663675,8
272,Comfort,2023-12-01,14:33:00,25 min 52 sec,8.97 km,"Rua Conselheiro Moreira de Barros, Santana - São Paulo - SP, 02018-010, BR","Avenida Paulista, Bela Vista - São Paulo - SP, 01310-200, BR",27.86,27.86,46.44,27.86,18.58,2023-12-01 14:33:00,0 days 00:25:52,8.97,"[-23.4970378, -46.6274393]","[-23.5657393, -46.6512379]",40.00861326442722,59.99138673557278,59.99138673557278,2.8836863619472317,0.9328125,0.9328125,1.554910714285714,0.6220982142857142,3.1059085841694536,3.1059085841694536,5.177257525083611,2.071348940914158,0.1200737854704685,0.1200737854704685,0.200151708443954,0.0800779229734854,25.866666666666667,-23.497038,-46.627439,150
273,Comfort,2023-12-01,14:15:00,12 min 21 sec,5.50 km,"Av. Rudge, Bom Retiro - São Paulo - SP, 01134-000, BR","Praça Garção Tinoco, Santana - São Paulo - SP, 02402-025, BR",17.96,17.96,29.93,17.96,11.97,2023-12-01 14:15:00,0 days 00:12:21,5.5,"[-23.5228374, -46.6506205]","[-23.4967327, -46.624518]",39.9933177413966,60.00668225860342,60.00668225860342,2.2454545454545456,1.0984709480122323,1.0984709480122323,1.8305810397553517,0.7321100917431193,3.2654545454545456,3.2654545454545456,5.441818181818181,2.1763636363636363,0.2644092749355907,0.2644092749355907,0.4406330511593669,0.1762237762237762,12.35,-23.522837,-46.65062,-1
274,Comfort,2023-12-01,01:19:00,19 min 29 sec,17.52 km,"Rua Doutor José Augusto de Queiroz, Morumbi - São Paulo - SP, 05670-030, BR","R. Cel. Tristão, Freguesia do Ó - São Paulo - SP, 02925-030, BR",40.43,37.18,61.65,40.43,21.22,2023-12-01 01:19:00,0 days 00:19:29,17.52,"[-23.5849616, -46.6955578]","[-23.5003112, -46.6984734]",34.420113544201136,65.57988645579886,60.30819140308191,1.112062404870624,1.7216465578424414,1.583250532292406,2.6252661462029807,0.9036195883605392,2.307648401826484,2.1221461187214614,3.518835616438356,1.211187214611872,0.1184421763127365,0.1089211010464394,0.1806074738976059,0.0621652975848694,19.483333333333334,-23.584962,-46.695558,-1
275,UberX,2023-12-01,00:03:00,7 min 33 sec,3.61 km,"Shopping Butanta Av. Prof. Francisco Morato, Caxingui - São Paulo - SP, 05512-300, BR","Rua Ernest Renan, Morumbi - São Paulo - SP, 05656-105, BR",14.03,8.53,19.9,14.03,5.87,2023-12-01 00:03:00,0 days 00:07:33,3.61,"[-23.5844066, -46.7250735]","[-23.6123917, -46.72397]",29.49748743718593,70.50251256281406,42.8643216080402,2.091412742382272,1.2147186147186146,0.7385281385281385,1.7229437229437228,0.5082251082251082,3.886426592797784,2.3628808864265927,5.512465373961219,1.626038781163435,0.5147584891122893,0.3129643558180918,0.7301278641008236,0.2153693749885344,7.55,-23.584407,-46.725074,-1
276,Comfort,2023-11-30,23:22:00,24 min 42 sec,13.17 km,"R. Gandavo, Vila Clementino - São Paulo - SP, 04023-001, BR","Rua Nilza Medeiros Martins, Vila Sônia - Sao Paulo - SP, 05628-010, BR",36.51,31.76,57.97,36.51,21.46,2023-11-30 23:22:00,0 days 00:24:42,13.17,"[-23.5918199, -46.643377]","[-23.5994361, -46.7295916]",37.01914783508712,62.98085216491288,54.7869587717785,1.8754745634016703,1.2721254355400695,1.1066202090592336,2.0198606271777004,0.7477351916376307,2.772209567198177,2.4115413819286258,4.40167046317388,1.6294608959757024,0.1122352051497238,0.0976332543290941,0.1782052819098737,0.0659700767601499,24.7,-23.59182,-46.643377,18
277,Comfort,2023-11-30,23:04:00,15 min 17 sec,6.54 km,"R. Pamplona, Jardim Paulista - São Paulo - SP, 01405-030, BR","Rua Davi Hume, Vila Mariana - São Paulo - SP, 04116-130, BR",28.91,19.41,48.18,28.91,19.27,2023-11-30 23:04:00,0 days 00:15:17,6.54,"[-23.5663832, -46.656369]","[-23.5947056, -46.6244832]",39.99584889995849,60.00415110004151,40.28642590286426,2.336901121304791,1.4992221261884184,1.0065687121866898,2.4985306828003457,0.9993085566119276,4.420489296636085,2.967889908256881,7.36697247706422,2.9464831804281344,0.2892359408922193,0.1941912698968515,0.4820265524796654,0.1927906115874461,15.283333333333333,-23.566383,-46.656369,8
278,Comfort,2023-11-30,22:45:00,10 min 0 sec,3.31 km,"Rua Frei Caneca, Consolação - São Paulo - SP, 01307-002, BR","Rua Tutóia, Vila Mariana - São Paulo - SP, 04007-003, BR",24.87,13.62,32.1,24.87,7.23,2023-11-30 22:45:00,0 days 00:10:00,3.31,"[-23.5564074, -46.6567795]","[-23.575975, -46.650724]",22.523364485981308,77.47663551401868,42.42990654205608,3.0211480362537766,1.7764285714285717,0.9728571428571428,2.292857142857143,0.5164285714285715,7.513595166163142,4.114803625377643,9.697885196374624,2.1842900302114803,0.7513595166163142,0.4114803625377643,0.9697885196374624,0.218429003021148,10.0,-23.556407,-46.65678,8
279,Comfort,2023-11-30,22:09:00,18 min 3 sec,8.24 km,"Rua Palestra Itália, São Paulo - São Paulo - SP, 05005-030, BR","Rua Voluntários da Pátria, Santana - São Paulo - SP, 02010-000, BR",26.58,23.08,38.65,26.58,12.07,2023-11-30 22:09:00,0 days 00:18:03,8.24,"[-23.5280566, -46.6801009]","[-23.5137614, -46.6262866]",31.22897800776197,68.77102199223803,59.71539456662354,2.1905339805825244,1.2054421768707482,1.0467120181405896,1.7528344671201812,0.5473922902494331,3.2257281553398056,2.800970873786408,4.690533980582524,1.4648058252427183,0.178710701126859,0.1551784417610198,0.2598633784256246,0.0811526772987655,18.05,-23.528057,-46.680101,70
281,Comfort,2023-11-30,19:33:00,21 min 6 sec,7.10 km,"Avenida Francisco Vieira Bueno, Sapopemba - São Paulo - SP, 03390-000, BR","R. Pinheiro Guimarães, Parque da Vila Prudente - São Paulo - SP, 03141-030, BR",24.14,21.14,30.88,24.14,6.74,2023-11-30 19:33:00,0 days 00:21:06,7.1,"[-23.5922248, -46.5282859]","[-23.5871279, -46.57266]",21.82642487046632,78.17357512953367,68.45854922279793,2.971830985915493,0.9617529880478088,0.8422310756972111,1.2302788844621513,0.2685258964143426,3.4000000000000004,2.9774647887323944,4.349295774647888,0.9492957746478874,0.1611374407582938,0.1411120752953741,0.2061277618316534,0.0449903210733595,21.1,-23.592225,-46.528286,-1
282,Comfort,2023-11-30,19:28:00,9 min 38 sec,2.50 km,"Rua Pires Delgado, Sapopemba - São Paulo - SP, 03271-010, BR","Rua Barcelos Leite, Sapopemba - São Paulo - SP, 03390-040, BR",11.61,9.61,17.98,11.61,6.37,2023-11-30 19:28:00,0 days 00:09:38,2.5,"[-23.6004814, -46.5186953]","[-23.5917907, -46.5248308]",35.42825361512792,64.57174638487207,53.44827586206896,3.853333333333333,0.8515892420537897,0.7048899755501222,1.3188264058679708,0.4672371638141809,4.644,3.844,7.192,2.548,0.482076124567474,0.3990311418685121,0.7465743944636679,0.2644982698961938,9.633333333333333,-23.600481,-46.518695,-1
284,Comfort,2023-11-30,17:46:00,47 min 2 sec,14.48 km,"Rua Sena Madureira, Vila Mariana - São Paulo - SP, 04021-050, BR","Rua Quinze de Setembro, Rudge Ramos - São Bernardo do Campo - SP, 09619-070, BR",42.53,41.03,59.4,48.53,10.87,2023-11-30 17:46:00,0 days 00:47:02,14.48,"[-23.5934277, -46.6385803]","[-23.6642571, -46.5644377]",18.299663299663298,81.7003367003367,69.07407407407408,3.248158379373849,0.9509470934030048,0.8039843239712606,1.1639451338994122,0.2129980404964075,3.351519337016575,2.833563535911602,4.102209944751381,0.7506906077348066,0.0712583842030455,0.0602458583113735,0.0872192050620421,0.0159608208589965,47.03333333333333,-23.593428,-46.63858,71
285,UberX,2023-11-30,17:09:00,25 min 0 sec,9.59 km,"Av. Paulista, Bela Vista - São Paulo - SP, 01310-100, BR","R. Gandavo, Vila Clementino - São Paulo - SP, 04023-001, BR",20.08,17.58,34.92,26.08,8.84,2023-11-30 17:09:00,0 days 00:25:00,9.59,"[-23.5631043, -46.6543825]","[-23.5918199, -46.643377]",25.31500572737686,74.68499427262313,50.34364261168383,2.6068821689259645,0.8993103448275861,0.6062068965517241,1.2041379310344829,0.3048275862068965,2.719499478623566,1.833159541188738,3.641293013555788,0.921793534932221,0.1087799791449426,0.0733263816475495,0.1456517205422315,0.0368717413972888,25.0,-23.563104,-46.654382,8
